Country Name,Country Code,Series Name,Series Code,2023 [YR2023],2022 [YR2022],2021 [YR2021],2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015]
Indonesia,IDN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,4810,4520,4130,3850,4020,3810,3490,3370,3390
Indonesia,IDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.127,2.149,2.166,2.189,2.205,2.219,2.253,2.311,2.346
Indonesia,IDN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,10.362938068806,10.0508673607854,9.87189859305212,9.78113237612511,9.61947648774002,9.43481281546814,9.28361959747885,9.1663169371872,9.0838257161931
Indonesia,IDN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,52.545,52.562,52.069,53.202,53.949,53.131,51.943,50.949,50.772
"Iran, Islamic Rep.",IRN,Population growth (annual %),SP.POP.GROW,1.20408185634218,1.20100285857304,0.831029236943935,0.768757498195729,1.07831720901251,1.27524656861717,1.43870442098455,1.43348558597155,1.36159478810594
"Iran, Islamic Rep.",IRN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,4640,4110,3880,3740,4530,5250,5470,5460,5460
"Iran, Islamic Rep.",IRN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.695,1.704,1.709,1.7,1.766,1.919,2.023,2.054,2.017
"Iran, Islamic Rep.",IRN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,11.4319710586764,11.032576380602,10.725242871787,10.4778613494491,10.1576571036537,9.75212743986881,9.33970407913464,8.93238653012797,8.53181837194809
"Iran, Islamic Rep.",IRN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,13.592,13.469,13.086,13.722,16.812,17.341,17.358,16.174,14.362
Iraq,IRQ,Population growth (annual %),SP.POP.GROW,2.25148890849618,2.29369659225826,2.24127347113109,2.21938669515023,2.27501115691232,2.33235769663486,2.23055046409754,2.39151227352058,2.72710976935126
Iraq,IRQ,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,5920,5510,4740,4720,5520,4820,4430,5060,5460
Iraq,IRQ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.249,3.294,3.358,3.419,3.48,3.547,3.64,3.843,4.08
Iraq,IRQ,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.70760459600566,5.75715803686103,5.7739693248785,5.77934635810546,5.74191752583558,5.62892625434752,5.51565265047365,5.42909271704029,5.38210022838748
Iraq,IRQ,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,10.872,10.99,10.902,10.88,11.389,11.35,11.334,14.65,14.178
Ireland,IRL,Population growth (annual %),SP.POP.GROW,1.80157102010543,1.98101664069715,1.39579966615221,1.26378913010119,1.58865409604595,1.45141079540844,1.34979886553997,1.28405485082411,0.944845307474728
Ireland,IRL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,78980,76660,74270,64550,62520,59120,54450,52940,52400
Ireland,IRL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.5,1.54,1.78,1.63,1.71,1.75,1.77,1.81,1.85
Ireland,IRL,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,23.7491074924569,23.1896759383277,22.7326358963056,22.2878772740152,21.798268341024,21.3530080731835,20.910234042169,20.4600912612172,19.9937661279546
Ireland,IRL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,59.968,59.228,57.97,55.055,56.207,55.999,55.589,55.533,54.809
Isle of Man,IMN,Population growth (annual %),SP.POP.GROW,0.0392163858214135,0.0309085940239317,0.0499494569462143,0.12736504896945,0.181209143421298,0.234150178061123,0.171180649312203,-0.152042122202678,-0.35704727903332
Isle of Man,IMN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,78440,76440,79280,84470,83430,77890,78690,83630
Isle of Man,IMN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.548,1.556,1.569,1.585,1.606,1.636,1.674,1.713,1.748
Isle of Man,IMN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,36.1874112636062,35.4434684046472,34.9953762243569,34.6967293602236,34.2690788105635,33.802550421917,33.2576144774452,32.6267019667171,31.8029767721567
Isle of Man,IMN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..
Israel,ISR,Population growth (annual %),SP.POP.GROW,3.00437405991345,1.96636884788361,1.68190551747412,1.76367939210866,1.90898263957994,1.92662286520241,1.93872567441099,1.9603489624817,1.98128897562083
Israel,ISR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,54280,55450,49680,43370,44280,42060,38700,37310,36980
Israel,ISR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.85,2.89,3,2.9,3.01,3.09,3.11,3.11,3.09
Israel,ISR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,20.7033101139389,20.5415495129112,20.3780790923791,20.1174168793692,19.8124532127233,19.4711556474056,19.0719041983318,18.6179522204504,18.1395767350235
Israel,ISR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,61.825,61.109,59.696,59.403,60.618,60.857,60.282,60.412,60.114
Italy,ITA,Population growth (annual %),SP.POP.GROW,-0.0342216578672275,-0.20230086688254,-0.515599998844444,-0.487095091717782,-0.700011055973408,0.243703643127712,-0.188100912559894,-0.190090486385849,-0.151143561276007
Italy,ITA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,38610,39060,36760,32600,35030,34120,31790,32400,33460
Italy,ITA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.2,1.24,1.25,1.24,1.27,1.31,1.34,1.36,1.36
Italy,ITA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,38.0578382634132,37.576636464576,37.1323464529951,36.6475591282456,36.1726489982207,35.6479156493325,35.2208453809116,34.7850585973695,34.2778491987872
Italy,ITA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,41.313,40.517,39.884,39.512,40.885,40.735,40.579,40.069,39.391
Jamaica,JAM,Population growth (annual %),SP.POP.GROW,0.0226098931571573,0.0515076570013975,0.244971341124232,0.264166647844328,0.112486030848061,0.153765355594745,0.207939418780596,0.263022586225724,0.313958647771979
Jamaica,JAM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,6220,5730,5180,4880,5480,5210,4930,4750,4850
Jamaica,JAM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.358,1.372,1.378,1.383,1.39,1.4,1.428,1.464,1.508
Jamaica,JAM,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,10.769558772669,10.3414030653544,10.0659585677734,9.87516412592166,9.6605548682956,9.48003833243022,9.34049959336353,9.22166336304494,9.12348517621749
Jamaica,JAM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,61.172,60.803,58.395,57.579,59.834,58.309,58.604,57.653,58.524
Japan,JPN,Population growth (annual %),SP.POP.GROW,-0.487370782049143,-0.443851919148528,-0.459952415807642,-0.294194617750067,-0.140464977878172,-0.126880068088791,-0.081874296046114,-0.0511374152133631,-0.106124993746747
Japan,JPN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,39360,42640,43710,40930,41970,41800,38930,38460,39380
Japan,JPN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.2,1.26,1.3,1.33,1.36,1.42,1.43,1.44,1.45
Japan,JPN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,50.2846808708749,50.0569286100223,49.7439803746351,49.1295400037183,48.5194993042234,47.9099218851132,47.089336376634,46.0338925686738,44.6983766959767
Japan,JPN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,54.847,54.167,53.515,53.09,53.24,52.368,51.031,50.208,49.409
Jordan,JOR,Population growth (annual %),SP.POP.GROW,1.61225050235636,1.70151702842564,1.83419162693059,1.79543228239066,1.98343822476301,2.20412998393259,2.25160030043779,4.72325254401232,8.21798329205466
Jordan,JOR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,4450,4370,4240,4070,4190,4090,3920,3810,3840
Jordan,JOR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.639,2.679,2.735,2.791,2.855,2.923,2.994,3.072,3.141
Jordan,JOR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.70628467757107,6.47150399594479,6.29939125732655,6.16365202110958,6.00093286540193,5.82458748767678,5.65195151087872,5.49326054068488,5.36359715541341
Jordan,JOR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,14.004,13.922,13.964,14.974,13.685,14.649,16.612,15.052,13.599
Kazakhstan,KAZ,Population growth (annual %),SP.POP.GROW,1.46415151694869,1.46316879039749,1.33325722721198,1.4089156380377,1.45157995956237,1.49423322942686,1.5579235201186,1.53335297365685,1.49239879824091
Kazakhstan,KAZ,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,10690,9420,8540,8380,8500,7790,7780,8500,11040
Kazakhstan,KAZ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.012,3.05,3.32,3.13,2.89,2.845,2.745,2.795,2.755
Kazakhstan,KAZ,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,13.3673369412011,12.7995921019924,12.3947689014763,12.1138935090569,11.7790269663408,11.428980780716,11.0712786780395,10.6894108244726,10.312639318106
Kazakhstan,KAZ,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,66.596,66.978,67.25,66.527,68.035,68.028,68.003,67.953,68.016
Kenya,KEN,Population growth (annual %),SP.POP.GROW,1.98296028478422,1.92297608206469,1.90040858948898,1.96197633664853,1.96381549826771,2.03083744189606,2.17412854990493,2.20775684612709,2.2270329432256
Kenya,KEN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2110,2170,2070,1910,1880,1720,1540,1490,1320
Kenya,KEN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.208,3.262,3.312,3.364,3.433,3.536,3.609,3.689,3.766
Kenya,KEN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.88485934966732,4.84877321977825,4.81862806148195,4.81509836225402,4.78684442513126,4.64586230284123,4.50052817437118,4.4601216405582,4.39751397048972
Kenya,KEN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,62.434,62.49,62.668,62.108,62.817,65.814,68.685,71.417,71.357
Kiribati,KIR,Population growth (annual %),SP.POP.GROW,1.56733842415292,1.61644031663411,1.79039347594032,1.74230469268591,1.4934933399344,1.49285448135933,1.50534982546091,1.41358025249878,1.28285862528713
Kiribati,KIR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3690,3320,3150,3070,3610,3280,3130,2990,3490
Kiribati,KIR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.147,3.182,3.219,3.254,3.29,3.318,3.339,3.375,3.438
Kiribati,KIR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.75653928522796,6.59308852029901,6.50015354693418,6.45472187129628,6.38466832548044,6.29474700345909,6.19685403026434,6.10537631444755,6.02391085227909
Kiribati,KIR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Population growth (annual %),SP.POP.GROW,0.338821174570736,0.366471008261931,0.36747843663433,0.378273559953142,0.409804313568107,0.438418123483477,0.463479822191171,0.479685660941037,0.486366779009783
"Korea, Dem. People's Rep.",PRK,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.78,1.797,1.806,1.821,1.825,1.834,1.848,1.856,1.863
"Korea, Dem. People's Rep.",PRK,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,17.4350764391731,16.7087498773797,16.1965013256551,15.878870687176,15.6165332649649,15.5012433289897,15.5893232490059,15.8220512591756,15.8098563949353
"Korea, Dem. People's Rep.",PRK,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,77.674,77.68,76.599,76.392,77.684,77.683,77.501,77.349,77.482
"Korea, Rep.",KOR,Population growth (annual %),SP.POP.GROW,0.077477253324535,-0.187486566698935,-0.128757315474928,0.137869266247028,0.347874968577526,0.433519027613049,0.280968018301691,0.396851823381145,0.527288497407793
"Korea, Rep.",KOR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,35490,36160,35180,33040,33830,32740,30290,29330,28720
"Korea, Rep.",KOR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,0.721,0.778,0.808,0.837,0.918,0.977,1.052,1.172,1.239
"Korea, Rep.",KOR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,25.9356983752934,24.5912480325812,23.2870478873057,21.955966668736,20.7697470386564,19.8458040524492,18.9764143023336,18.2353000731619,17.6779804083552
"Korea, Rep.",KOR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,56.038,55.03,53.65,53.137,53.772,53.224,53.073,52.568,52.391
Kosovo,XKX,Population growth (annual %),SP.POP.GROW,-4.95226324203524,-1.01194530149251,-0.227725943787301,0.0704099058940516,-0.457058941890623,0.338173257577919,0.753859367983812,-0.600477091754396,-1.36150828171389
Kosovo,XKX,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,6290,5600,5130,4440,4640,4300,3950,3930,3930
Kosovo,XKX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.545,1.555,1.561,1.567,1.575,1.581,1.618,1.641,1.763
Kosovo,XKX,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,13.9640748243239,13.3876736173714,12.8886125494022,12.6988994292584,12.5010944840459,12.0891821158439,11.8210791378195,11.6461754949908,11.3297913026083
Kosovo,XKX,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..
Kuwait,KWT,Population growth (annual %),SP.POP.GROW,5.58813678140227,5.11318110910574,-0.899478872255975,-0.951064116715736,2.71071332448015,3.9801548230671,3.69493434034851,4.32594906785888,4.49910219971801
Kuwait,KWT,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,42030,39120,35990,33150,35680,32340,30650,34920,41830
Kuwait,KWT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.524,1.546,2.148,2.033,2.082,2.118,2.16,2.061,2.03
Kuwait,KWT,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,3.7641480591169,3.51955792355631,4.4756090906856,5.30055713942474,4.76550252945172,4.28542787653704,3.85359144128218,3.48298367007297,3.17860585253017
Kuwait,KWT,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,48.865,49.839,47.133,46.126,49.28,49.386,49.588,49.532,49.648
Kyrgyz Republic,KGZ,Population growth (annual %),SP.POP.GROW,1.76957037310792,1.7936545985598,1.83581016918265,2.04838545399769,2.24236415055009,2.15497985981547,2.10483082494568,2.21536456642779,2.24669257424341
Kyrgyz Republic,KGZ,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1840,1540,1270,1210,1240,1200,1090,1090,1160
Kyrgyz Republic,KGZ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.7,2.8,2.89,3.1,3.3,3.3,3,3.1,3.2
Kyrgyz Republic,KGZ,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,8.76724210704515,8.40252863363657,8.25888366179875,8.30762307700796,8.31582010095524,8.23958649290923,8.16448897057708,8.07974862317405,7.85459593661254
Kyrgyz Republic,KGZ,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,53.068,52.942,52.554,53.08,51.771,52.055,50.995,53.868,54.677
Lao PDR,LAO,Population growth (annual %),SP.POP.GROW,1.39237667233214,1.40971670105791,1.44141640887407,1.49338675171473,1.52576304616693,1.55377801997365,1.57029722559747,1.56317561333482,1.45836474920589
Lao PDR,LAO,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2110,2300,2500,2470,2520,2460,2240,2110,1960
Lao PDR,LAO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.421,2.455,2.494,2.535,2.589,2.633,2.691,2.744,2.796
Lao PDR,LAO,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.98767021245376,6.83064156137367,6.7038791946113,6.61173946854435,6.5373787046973,6.48589519195398,6.47340003701013,6.50692362463753,6.59548408086159
Lao PDR,LAO,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,61.365,61.369,60.095,58.619,58.085,57.046,56.02,56.105,56.199
Latvia,LVA,Population growth (annual %),SP.POP.GROW,-0.103172153311714,-0.271369577775699,-0.843294678005026,-0.701211570733301,-0.695239140136066,-0.779138396192231,-0.886215573292392,-0.913885332226604,-0.818626340945853
Latvia,LVA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,21400,20620,19310,17350,17010,16010,14360,14300,14580
Latvia,LVA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.36,1.47,1.57,1.55,1.61,1.6,1.69,1.74,1.7
Latvia,LVA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,33.873421875489,33.3191301581784,33.0106860966463,32.641991967124,32.0603317854173,31.5749427722718,31.1127317090353,30.5086320377404,29.8726559653009
Latvia,LVA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,55.383,55.299,54.167,55.844,55.474,55.639,55.064,54.863,54.029
Lebanon,LBN,Population growth (annual %),SP.POP.GROW,0.503630953855672,0.460053063032864,0.275364167930295,-1.60386258157574,-3.21837128976045,-2.89884297122412,-2.61057116476665,-2.33543749400836,1.95769583624838
Lebanon,LBN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3730,4170,4770,6350,8630,8700,8260,7670,7360
Lebanon,LBN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.239,2.263,2.283,2.308,2.327,2.347,2.372,2.39,2.382
Lebanon,LBN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,15.481363289485,15.0288972831934,14.7465520811131,14.4982421644228,13.867380966529,12.9736395274874,12.0343397986007,11.0557226594283,10.071433302371
Lebanon,LBN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,27.537,27.547,27.641,27.046,29.286,28.47,27.67,26.885,26.114
Lesotho,LSO,Population growth (annual %),SP.POP.GROW,1.10328678263994,1.08048016923391,1.14804266920884,1.18432063043163,1.17469837087993,1.22069019410404,1.24492806980041,1.21894302061673,1.17199706979444
